914881259414517241,KC_C2112 150,9.54,9.54
2466007405445955108,OVS2_C2010 40,0.85,0.85
5007230960070867503,SB_P2105 14,0.85,0.85
945069149232541761,KC_P2009 160,45.42,45.42
2600506616657458205,OVS2_P2010 11.5,0,0
5025013999617719844,SB_C2007 11.25,3.04,3.04
961010246269466206,KC_P2103 127.5,16.38,16.38
2671942511482655992,OVS2_C2006 38,1.425,1.425
5028670092895657201,SB_P2010 11.5,0.09,0.09
962921422437854351,KC_C2107 175,5.1,5.1
2673125876458031873,OVS2_C2006 8.5,0,0
5050102561046113891,SB_C2103 13.5,1.79,1.79
964269013808079244,KC_C2105 167.5,4.97,4.97
2676069430889716795,OVS2_C2005 50,0,0
5068237653609255414,SB_C2101 11,3.83,3.83
983715097365548694,KC_C2009 180,1.26,1.26
2678424447830836940,OVS2_C2008 13,0,0
5138482543461610801,SB_P2103 16.75,2.44,2.44
2712463711082621134,OVS2_C2006 11,0,0
5151424634986187223,SB_P2105 17.25,3.11,3.11
1020002785036007027,KC_C2009 182.5,1.18,1.18
2715973019865743376,OVS2_P2008 7.5,0,0
1046088362371261792,KC_C2012 142.5,5.77,5.77
2728780407739998062,OVS2_C2005 23,0,0
1050441787373601487,KC_C2007 135,2.89,2.89
2739438601818394675,OVS2_C2006 16,0,0
2762245266866964930,OVS2_C2008 24,8.725,8.725
5219992456192044676,SB_P2101 17.75,3.23,3.23
2770868374406113775,OVS2_C2010 34,2.175,2.175
5223552355430890550,SB_P2007 13.5,0.39,0.39
2823791030757591333,OVS2_P2006 9.5,0,0
5245664972349661638,SB_P2101 17,2.58,2.58
2904989145034684498,OVS2_P2005 22,0,0
5246035139838848312,SB_C2201 14.25,1.34,1.34
2919031209699368912,OVS2_C2007 11,0,0
5252995298380431798,SB_P2107 16.75,2.89,2.89
1065727065436866878,KC_P2103 130,18.14,18.14
1071946266165141396,KC_C2009 225,0.47,0.47
2925242238529938433,OVS2_C2009 10,0,0
5284208136547656061,SB_C2107 18,0.24,0.24
2963995500385650146,OVS2_C2007 14.5,0,0
1081570449453154615,KC_C2103 102.5,23.17,23.17
3034417115983012023,OVS2_C2008 42,0.25,0.25
1083063763989761659,KC_P2007 250,135.48,135.48
3049008700579364846,OVS2_C2007 10.5,0,0
1090644140034467516,KC_P2103 95,1.84,1.84
3061359681487492936,OVS2_P2009 21,0,0
1106567474862563728,KC_P2103 177.5,58.75,58.75
3090358379403808841,OVS2_P2005 15,0,0
1115226181361950894,KC_C2107 220,2.4,2.4
3096123662375086259,OVS2_C2010 0.5,0,0
5354376082933370572,SB_P2007 13,0.24,0.24
1125743410801985405,KC_C2112 117.5,19.37,19.37
3116673617456416971,OVS2_C2010 36,1.6,1.6
5362457817502451328,SB_P2105 9.5,0.03,0.03
1138996880575381592,KC_C2112 97.5,31.76,31.76
3162390767950192023,OVS2_P2010 28,1.75,1.75
5374892200781206802,SB_P2101 15.75,1.61,1.61
3168962060143586349,OVS2_C2008 36,1.175,1.175
5389067123127025872,SB_C2007 12.25,2.11,2.11
3210751944684097739,OVS2_P2008 10,0,0
1141061573163421752,KC_P2012 110,6.79,6.79
5417258774571494038,SB_C2105 14,1.35,1.35
3273043166583144366,OVS2_P2009 14.5,0,0
3277586045970821828,OVS2_C2007 20,0,0
5464239411626395724,SB_C2107 10.75,3.59,3.59
3328617203278333916,OVS2_P2009 29,1.45,1.45
1185344105810525269,KC_P2107 70,0.07,0.07
5465105357362494064,SB_P2105 14.25,0.97,0.97
3349183330861952613,OVS2_P2006 11,0,0
1186858287415692798,KC_C2103 80,42.36,42.36
5465303508459906935,SB_P2007 20,5.77,5.77
1210997607853086029,KC_P2009 167.5,52.52,52.52
3403159944784564347,OVS2_P2012 34,6.175,6.175
1221549337021546062,KC_P2109 100,2.58,2.58
3453722970444408343,OVS2_C2005 46,0.05,0.05
5523671892136544162,SB_C2103 13.75,1.63,1.63
1293511467461840275,KC_C2109 182.5,4.89,4.89
3477176208741304234,OVS2_P2009 10.5,0,0
5563267837458316703,SB_C2105 8,6.51,6.51
3524677498149035879,OVS2_P2008 34,3.15,3.15
